,g_t,g,g_err,r_t,r,r_err,i_t,i,i_err,z_t,z,z_err,sn,sn_type,redshift
312,0.2686771798719527,-0.024160489936889684,-0.5772760865674442,0.21556697276444203,-0.4218193014108723,-0.8615166688972381,0.21559460554650145,-0.45286567623278684,-0.9081387329991436,0.2687738946091107,-0.44519449832418634,-0.9339070426557419,2356389,4,-0.9731810323825433
313,0.392803636857914,0.02716102046846891,-0.4989933717321213,0.26870481265401236,-0.3963102952896287,-0.851773127944622,0.2687324454360718,-0.421759149089166,-0.903988525089428,0.36523993675923805,-0.41978742080640863,-0.9172875679350264,2356389,4,-0.9731810323825433
314,0.46227245094143465,0.06611062708368176,-0.3432594613223944,0.3651708548040391,-0.35138820961211514,-0.8032314257622166,0.3651984875860985,-0.371164147966502,-0.8831848809635859,0.39290035159517256,-0.41228350570962513,-0.9082525189762314,2356389,4,-0.9731810323825433
315,0.6550940041133511,0.18752219794090674,0.41906495220648754,0.3928312696399736,-0.33876208272484065,-0.7752182026794318,0.39285890242203303,-0.3568697678656566,-0.8601173612151376,0.46236916567859265,-0.3932317768449167,-0.8738962099825305,2356389,4,-0.9731810323825433
316,-0.8866462642884299,0.5987657164976274,0.4066536095736546,-0.6105832702408465,-0.24294053881033473,-0.8299795573521249,-0.5448904777451538,-0.4834904352183811,-0.9112076205108643,-0.6746773443350105,-0.057414888910137574,-0.705630050011196,6941818,4,-0.48074964887272664
317,-0.6100415557411216,0.07638545208218783,-0.7116928640976776,-0.4914060803150161,-0.46923365040371745,-0.9095701040285127,-0.4910493414981405,-0.5262362482262223,-0.9307326154858586,-0.544573376574555,-0.47780833143196466,-0.9036774601497871,6941818,4,-0.48074964887272664
318,-0.49215919559504406,-0.10169139211146128,-0.6797028485471547,-0.438569097774803,-0.4931340322858231,-0.8871754264431767,-0.4394807636400342,-0.5503931711521595,-0.9107071936847131,-0.49074545287646076,-0.5747994244885275,-0.9147322785760027,6941818,4,-0.48074964887272664
319,-0.29230618286589916,0.017575125447011564,-0.7298702259022942,-0.3590163416170228,-0.46820777305213446,-0.8551929624712133,-0.3588049408366236,-0.5495630023621046,-0.8989697263794488,-0.43835769699440374,-0.6219810755163997,-0.9285423200451735,6941818,4,-0.48074964887272664
320,-0.2800845752515211,0.03361421064525083,-0.7372005934538542,-0.30567728222336144,-0.43823463228743686,-0.8461046041094027,-0.2526288989027492,-0.4926518247665388,-0.9029359893593685,-0.35848783966612097,-0.6238615533754359,-0.907755892138959,6941818,4,-0.48074964887272664
321,-0.17385568312254696,0.15950654533372854,-0.721290086579137,-0.25285351223187524,-0.3941465385696358,-0.8522715525971819,-0.17563937720682876,-0.4314779923366109,-0.9251167994779372,-0.29452589105961036,-0.5984973817749082,-0.9171862901338351,6941818,4,-0.48074964887272664
322,-0.12169254056971213,0.2085234246374561,-0.6705727885425353,-0.1758507779871319,-0.31045919062292193,-0.8611940754552665,-0.11002586000378578,-0.3669458515829549,-0.8720658922028489,-0.17532227603622985,-0.5006323288258214,-0.9095147752477414,6941818,4,-0.48074964887272664
323,-0.06790425451779858,0.2493273934988045,-0.6023615868764302,-0.12136222685038633,-0.2483600011581658,-0.7946043459413193,0.008622827971142666,-0.24048603954742287,-0.824758515120104,-0.0968793739753534,-0.42382872719371456,-0.891185150125726,6941818,4,-0.48074964887272664
324,0.03495543767418807,0.3049173287958882,-0.5706867012609842,-0.07020323800415951,-0.19787759747777356,-0.7542725975396416,0.061314472474879755,-0.19083072898957032,-0.8200331678029262,0.009296667958521132,-0.36137231407711534,-0.8922337476041122,6941818,4,-0.48074964887272664
325,0.08769993237312068,0.3280072984506508,-0.5734557998720233,0.03638239294159429,-0.12008650771519602,-0.8279663150245506,0.193136071575694,-0.10548238370379381,-0.7850590747121011,0.06190903716960805,-0.33288718464953215,-0.8764807538516659,6941818,4,-0.48074964887272664
326,0.1948404903673262,0.393187939832343,-0.4626552288657453,0.08873051117727848,-0.08502553101593024,-0.82587218843734,0.27356085595242874,-0.08474526647191405,-0.7914537644421893,0.19343996019746967,-0.2516405637269328,-0.8277445536557752,6941818,4,-0.48074964887272664
327,0.4185685787279525,0.5362644077476948,-0.3097420438597117,0.19495940330625272,-0.02802705227246216,-0.7665869302459403,0.40637339621122015,-0.06425736794913028,-0.810851986700313,0.2739308073180311,-0.1808883526912528,-0.8382145300102039,6941818,4,-0.48074964887272664
328,0.5501391394021871,0.5684281876034272,-0.3194351801501085,0.4061619954308211,0.0888266071364896,-0.6005964634576114,0.5371115663126811,-0.010285552434426637,-0.8296801200140005,0.41755121247252136,-0.026790392048682055,-0.7812266345060318,6941818,4,-0.48074964887272664
329,0.6425873431616274,0.5739823357020197,-0.22002709444064283,0.5369001655323784,0.11544343338246899,-0.7315475788074843,0.6295333449746678,0.043956154572586614,-0.7683676657927341,0.5502580523411138,0.09585961377086516,-0.7317467263170587,6941818,4,-0.48074964887272664
330,0.9201433552205402,0.5275946915885681,-0.15110781086593572,0.6293219441942686,0.1269908565908926,-0.5919600086508467,0.8008208272582333,0.13500299079458578,-0.5999664337054598,0.6427062561005539,0.18447640675251753,-0.6197305191901257,6941818,4,-0.48074964887272664
331,1.0,0.50029311917965,-0.030354398279741623,0.6826610035879297,0.13087399184713422,-0.38555199387765804,0.854265587041998,0.15669314974838122,-0.4978408779645742,0.9330388028222001,0.4402373921077656,0.24562788387555967,6941818,4,-0.48074964887272664
332,-0.8404396948765794,0.7149955069139424,0.7555099012920348,-0.6555621984822877,0.06521937775504782,-0.1792154500597004,-0.5430624405825331,-0.3226078761315606,-0.8624355207301801,-0.5430235626566976,-0.2967842839884822,-0.828040598344286,18398826,4,-0.2605748444458287
333,-0.5431142778169175,-0.23727869960449122,-0.8551968607487549,-0.5430883591997252,-0.3656450137604439,-0.9090167795678614,-0.4651769959358334,-0.6112531474645857,-0.9736967588237604,-0.46515107731864125,-0.3900633539508439,-0.9104557985527107,18398826,4,-0.2605748444458287
334,-0.46524179247876685,-0.49499079294384807,-0.9461664613716112,-0.46520291455302565,-0.5998590429174596,-0.9170965447839922,-0.3747080626449171,-0.6982943926721634,-0.9830154960379628,-0.37468214402772493,-0.42681947563537015,-0.9437128465482535,18398826,4,-0.2605748444458287
335,-0.3747728591878504,-0.4228921123167275,-0.9474535372025051,-0.37474694057065827,-0.6318313028257949,-0.9837192261357933,-0.3207714202789008,-0.6786031939134447,-0.9706161626437471,-0.32073254235315973,-0.41363483962415937,-0.9260750540881507,18398826,4,-0.2605748444458287
336,-0.3208232575132852,-0.2690313529141696,-0.8780192304618303,-0.3207973388960931,-0.5751942105080674,-0.9640132509488588,-0.15424430485300444,-0.40225251948731655,-0.9299471231443898,-0.15420542692726336,-0.3710540941134477,-0.9214851873654515,18398826,4,-0.2605748444458287
337,-0.15429614208738884,0.1589378197571043,-0.6720398538110931,-0.1542702234701966,-0.27137013789076914,-0.9085249440406882,-0.063308836452723,-0.24795998168699784,-0.9031774481768892,-0.06328291783553064,-0.34550070176185943,-0.9292387902160688,18398826,4,-0.2605748444458287
338,-0.0633736329957505,0.2559816179605905,-0.6945714676270516,-0.06333475506991515,-0.1622544136067795,-0.9084822803370252,0.0274581609358564,-0.12739570809121947,-0.8494247224546233,0.0274970388615976,-0.3328726525663057,-0.9236578076541183,18398826,4,-0.2605748444458287
339,0.0273933643928288,0.24093737500061074,-0.6340416235415074,0.027432242318664368,-0.0771195713510805,-0.8584116618337004,0.06634904602477487,-0.09311089361260139,-0.8187153198360425,0.06638792395061022,-0.32916326986337563,-0.9158404947673427,18398826,4,-0.2605748444458287
340,0.06628424948184142,0.22245657592248724,-0.5788472953627817,0.08013775036819282,-0.04579484949888091,-0.8103871725235869,0.08016366898538507,-0.08326113177170247,-0.802881900880765,0.0801895876025771,-0.3278010706918003,-0.9112840233403394,18398826,4,-0.2605748444458287
341,0.08009887244245162,0.2184720147515693,-0.5532892912375166,0.0922935818288797,-0.03943099482708334,-0.7955049695934762,0.09231950044607196,-0.07535002491281995,-0.7867450510754828,0.09234541906326443,-0.3266021519974165,-0.9065673199948125,18398826,4,-0.2605748444458287
342,0.0922547039031385,0.2165402341411622,-0.5303632398295988,0.2219255456892797,0.048890589216100455,-0.7924437681806343,0.2219644236150209,-0.013806361522899047,-0.7852001116706973,0.22199034223221292,-0.30171853259962966,-0.901684546653979,18398826,4,-0.2605748444458287
343,0.22189962707208744,0.28155807118072573,-0.5580861245262545,0.3386370788818698,0.14582042696586806,-0.7582312950577428,0.33866299749906204,0.06854670133936902,-0.7507144531811167,0.3387018754248976,-0.2310853103368702,-0.8963177359522835,18398826,4,-0.2605748444458287
344,0.33861116026467775,0.4296956648795631,-0.4476243167214773,0.41662619799733824,0.1778070140151391,-0.6651642517381016,0.4166521166145303,0.09614405550347982,-0.6768968737941768,0.4166909945402715,-0.16343349491538062,-0.8393448406873852,18398826,4,-0.2605748444458287
345,0.416600279380146,0.5099347713895426,-0.124137972872298,0.5200803584989033,0.19794843164099962,-0.5437275510054483,0.5201062771160954,0.13463583800019552,-0.5763163570668851,0.5853823145012915,-0.00031680382896137615,-0.7348401977305785,18398826,4,-0.2605748444458287
346,0.6757864512492748,0.47223332622524694,-0.1807210141607597,0.5853175179583585,0.23240900979148282,-0.4966167910884255,0.5853434365755508,0.17282341429102943,-0.5423577444311416,0.6758771664094003,0.08020880472977931,-0.7041378424601548,18398826,4,-0.2605748444458287
347,0.7407644245369023,0.42524382277750816,-0.23250241938392568,0.6758123698664669,0.2679017699972628,-0.4931847113179858,0.6758382884836591,0.2142755180806475,-0.527427738580051,0.7408551396970278,0.13441166644390057,-0.62437507192938,18398826,4,-0.2605748444458287
348,0.8308704971871277,0.38678052326351775,0.4340714076773957,0.7408033024626435,0.2639947868663066,-0.3656736329442438,0.7408292210798357,0.2322321423437712,-0.3358952149667497,0.8309612123473475,0.20952792007158716,-0.3739598508014611,18398826,4,-0.2605748444458287
349,-0.9008362470733242,0.49732415598720126,0.22178507131203506,-1.0,0.9481825807832089,0.8093101909139802,-0.9999752121602432,0.8277264427062803,0.580433106765367,-0.9007370957142972,0.73293475803154,0.7306014891142629,9889040,4,0.2634598787938254
350,-0.7263546430611751,0.6520613910630406,0.11026300266194,-0.7263174613015851,0.6227940899409985,-0.023647163266425242,-0.7262926734618285,0.4937197268830005,-0.12923387399937347,-0.7766863516769966,0.6269781100177787,0.11330012373992804,9889040,4,0.2634598787938254
351,-0.6770020541156097,0.6038601653156692,-0.14374058709225324,-0.5908643109784395,0.30782750243617096,-0.5085188868608643,-0.5908395231386827,0.21485544267450618,-0.5837824043629194,-0.6769152966764159,0.44572866108536235,-0.1481441495010858,9889040,4,0.2634598787938254
352,-0.5909014927381196,0.3860680666786256,-0.3826839228870297,-0.5035987211326531,0.07377373128685494,-0.649310054100319,-0.5035739332928965,0.011850180540774913,-0.7108736638428537,-0.5908147352990161,0.1967748061114718,-0.4292855631746031,9889040,4,0.2634598787938254
353,-0.5036359028922432,0.07746577940620969,-0.5092180402039285,-0.40501748244021574,-0.03150240532877013,-0.7718184025808326,-0.40499269460045906,-0.10430313847833317,-0.8266413503104297,-0.5035491454531398,-0.05878559210641432,-0.7121602916008566,9889040,4,0.2634598787938254
354,-0.4050422702799725,0.2160891711568922,-0.35206731225804333,-0.31830961898882093,0.004717806800091706,-0.7939269949834233,-0.31828483114906414,-0.08087523015984,-0.8354238432956277,-0.4049555128407788,-0.11416081632218422,-0.7962254408636058,9889040,4,0.2634598787938254
355,-0.3183344068285776,0.42109416311788306,-0.2788292550474938,-0.25634001960960073,0.07175466242868955,-0.7408598645133595,-0.25631523176984394,-0.05449241920407755,-0.8120095450605775,-0.3182476493893839,-0.09386203829333972,-0.8046880924160594,9889040,4,0.2634598787938254
356,-0.2563648074493573,0.48878419047976696,-0.06534591613018015,-0.16966933791779581,0.12193740294772715,-0.5691936353320425,-0.16964455007803914,-0.05235375832698441,-0.725629974961826,-0.2562780500101638,-0.10009761108173176,-0.7777314739420624,9889040,4,0.2634598787938254
357,-0.7806938299551434,-0.1228590410332655,-0.5474967276690847,-0.8207393759841737,-0.23011460457187716,-0.7677833335954991,-0.8207126700515047,-0.283562334383074,-0.8307323085434019,-0.7805870062245647,-0.16632728483579118,-0.6334127726328156,22696532,4,-0.5992338667400829
358,-0.6873432423297978,-0.28186268254812386,-0.730748629437669,-0.7806537710561885,-0.2887294991364374,-0.8307633065843092,-0.7806270651235195,-0.3359921036116905,-0.8791772766645746,-0.6872497715654078,-0.32488057758949473,-0.7924520994800524,22696532,4,-0.5992338667400829
359,-0.5653371889563636,-0.44390433239974514,-0.9306029676509358,-0.6873165363971289,-0.4221830528593329,-0.8868063176538321,-0.6872898304644599,-0.45503313585084937,-0.9125941701276986,-0.5652437181920709,-0.503967990495756,-0.9275308691247284,22696532,4,-0.5992338667400829
360,-0.5142220338383223,-0.46575629688221265,-0.9058935776445707,-0.5652971300573116,-0.5636773554128267,-0.9632923233832881,-0.5652704241247398,-0.5790252221115884,-0.9616043512306105,-0.5141285630740295,-0.5569631670777908,-0.9412144402456266,22696532,4,-0.5992338667400829
361,-0.4207112106169629,-0.43606553220796884,-0.8869591353799644,-0.5141953279056534,-0.6051776573589083,-0.9636861603240734,-0.5141686219729844,-0.6175795683597078,-0.9680936851840758,-0.420604386886287,-0.6174801579660106,-0.9584311465239892,22696532,4,-0.5992338667400829
362,-0.29926598182948017,-0.3442273120702656,-0.8539137655786322,-0.4206711517179108,-0.6501646941981273,-0.9646993551236447,-0.42064444578524185,-0.6688468086397492,-0.9784667394498805,-0.2991725110651873,-0.6506376005159485,-0.9657058922464272,22696532,4,-0.5992338667400829
363,-0.2459075283677299,-0.3024033845112538,-0.8708104950989705,-0.2992392758968112,-0.6485153959215435,-0.9623550313926909,-0.29921256996414225,-0.6861361676815463,-0.9808135702869075,-0.24581405760333985,-0.6595398287331651,-0.9635832930891849,22696532,4,-0.5992338667400829
364,-0.19229536854567275,-0.258821277884581,-0.8671918147882989,-0.24588082243506093,-0.6312402303055988,-0.9681545391065025,-0.24585411650239186,-0.6838644476046238,-0.9831379504374304,-0.19220189778128272,-0.661950433143847,-0.9508815173721672,22696532,4,-0.5992338667400829
365,-0.09997295932774297,-0.17790395684284055,-0.8564698333470236,-0.1922686626130038,-0.6139468090629017,-0.9629781772038599,-0.19224195668033484,-0.6768294818089744,-0.9777880820953836,-0.0998794885634503,-0.6442525803282413,-0.9558507979053016,22696532,4,-0.5992338667400829
366,0.01997673723056792,-0.08186710833896949,-0.7229301688466927,-0.09994625339507412,-0.5833914499713968,-0.9644551078950135,-0.09991954746240517,-0.6499957001810898,-0.9778081143527478,0.020070207994860922,-0.5953649269316823,-0.9456493778618026,22696532,4,-0.5992338667400829
367,0.11363444308155835,-0.026672192853346655,-0.6987130259684899,0.020003443163236767,-0.5257966668622653,-0.9294349776156312,0.020030149095905836,-0.6026428266306372,-0.9592607238815088,0.11372791384594816,-0.5629579852143944,-0.9467417223048709,22696532,4,-0.5992338667400829
368,0.20685150104365602,0.01810590130675238,-0.7058946157458899,0.11366114901422719,-0.4733781597530825,-0.9260954740055535,0.11368785494689604,-0.5699969923526457,-0.9677057207325935,0.20694497180804605,-0.5367414640519106,-0.9303457477732612,22696532,4,-0.5992338667400829
369,0.30066944249075744,0.04982973676522584,-0.6823776851207526,0.20689155994270791,-0.42231758031560196,-0.878131459545505,0.2069182658753772,-0.5333566089928152,-0.927080486450966,0.3007629132550502,-0.5120398703062896,-0.9169833734075996,22696532,4,-0.5992338667400829
370,-0.7768877895298499,0.37945439245776114,-0.6475523868491622,-0.8635529487105339,0.47442059028373507,-0.588528509564975,-0.8635281943091633,0.3715530589210707,-0.6280808734266633,-0.8634910627070626,0.4723477073895459,-0.39477798024592503,6233599,4,0.2796849884031558
371,-0.7397438102808424,0.31194657838433004,-0.7265580756652562,-0.7768630351284793,0.252850607051069,-0.8207341105782142,-0.7768259035263785,0.21327845237030818,-0.8086212237179682,-0.776801149125008,0.31917793880582934,-0.6364074796196062,6233599,4,0.2796849884031558
372,-0.7265497143530348,0.2889614020713478,-0.7402746421300435,-0.7265249599516643,0.14110012648953285,-0.8455840811312113,-0.7396943014781012,0.15001539936495312,-0.8368123357419216,-0.7264630739482829,0.23028499790316692,-0.7208979352864616,6233599,4,0.2796849884031558
373,-0.7149399001125831,0.2695359688347929,-0.7483050449270849,-0.7149151457112126,0.11849376198654649,-0.8455710048604204,-0.7265002055502938,0.12861127840426345,-0.8419974100966294,-0.7148532597078312,0.21021878310932984,-0.7353303584155932,6233599,4,0.2796849884031558
374,-0.5911183844823413,0.12620490078401736,-0.84237892106746,-0.5910936300809708,-0.042532452133607124,-0.9087235745311081,-0.714890391309932,0.11025273422761295,-0.8452810008531177,-0.5910317440774993,0.021124770495068335,-0.844025866243897,6233599,4,0.2796849884031558
375,-0.4796616923340383,0.108949867470713,-0.8970732381572264,-0.4796245607320275,-0.07694242206987867,-0.9460284241794722,-0.5910688756796002,-0.046998044182022025,-0.8954211593848406,-0.47956267472855607,-0.08519641073786921,-0.9093596712326751,6233599,4,0.2796849884031558
376,-0.4169959252772054,0.13113384668580408,-0.8861465294831965,-0.4169711708758348,-0.07250713992060243,-0.9328628740356213,-0.4795998063306569,-0.11459144582973835,-0.9404858060050244,-0.4169092848724534,-0.112787528937495,-0.8984446040848986,6233599,4,0.2796849884031558
377,-0.30636850557477113,0.23889124503847503,-0.6668908979814292,-0.3063313739726702,-0.06868152604185573,-0.8767101657671021,-0.4169464164745542,-0.1414122248188482,-0.932079914555102,-0.30626948796928877,-0.11966540892782629,-0.8783847892844763,6233599,4,0.2796849884031558
378,-0.15763168497005764,0.43431612039713263,-0.6579563615667072,-0.24444537055887483,-0.05839898947946265,-0.9041308806268473,-0.3063066195712997,-0.15362809505699004,-0.9069934274390209,-0.2443834845554934,-0.11286348538396729,-0.870791987690196,6233599,4,0.2796849884031558
379,-0.07118931540161844,0.5428881005802739,-0.46823018633163893,-0.15759455336795658,-0.027010403853408804,-0.9095381248229273,-0.24442061615750432,-0.14336491012108754,-0.9087506997858896,-0.07110267499686651,-0.08763193378410139,-0.8407438598718497,6233599,4,0.2796849884031558
380,0.01535207177221265,0.6422251420514573,-0.03800539226739574,-0.07115218379960775,0.027619028714355842,-0.8242367359137239,-0.07112742939823713,-0.11691927101529898,-0.8490903445998572,0.015438712176964575,-0.07827978314999007,-0.8290460703847052,6233599,4,0.2796849884031558
381,-0.8370823676587307,0.2751104623067142,-0.2547942934896329,-0.737455145799023,0.062216222567449186,-0.6764815952232378,-0.7374296069059495,0.009743517417052372,-0.680412400751929,-0.7373912985663855,0.04599288692925474,-0.5065603139143062,19874052,4,-0.08977490036874314
382,-0.7374806846920967,0.19206510142464528,-0.6164981607175215,-0.6864922846811842,0.016309231852024153,-0.7657240399505794,-0.6864667457881106,-0.02049907937035189,-0.7501048981639429,-0.6864284374484537,0.020418288306778942,-0.5987764178762914,19874052,4,-0.08977490036874314
383,-0.6865178235742577,0.14828960050660456,-0.7217008192993886,-0.5831236149869894,-0.067185408726536,-0.8313737112229521,-0.5830980760939158,-0.08083727788307937,-0.8289995706710998,-0.583059767754259,-0.03072998668868021,-0.7375006006486322,19874052,4,-0.08977490036874314
384,-0.5831619233265533,0.08159908163201579,-0.7758159113882337,-0.5075667998442353,-0.10455897201336739,-0.848892929193996,-0.5075412609511618,-0.11971279974026305,-0.8571849646348508,-0.507502952611598,-0.06491034835686582,-0.798821310828632,19874052,4,-0.08977490036874314
385,-0.4953592089575817,0.06963703848538727,-0.7759953112149621,-0.4953209006179249,-0.10810057343580692,-0.8512134179407314,-0.49529536172485134,-0.12540897582041588,-0.860939598823165,-0.4952698228317777,-0.07001067520241222,-0.805937069065711,19874052,4,-0.08977490036874314
386,-0.3667453434653283,0.12824705494242594,-0.8199989191176439,-0.3667198045722546,-0.11555063802569432,-0.8849716015556004,-0.36669426567918106,-0.16975663701951704,-0.8956519633604401,-0.3666559573395243,-0.11367653545445255,-0.8489350039154018,19874052,4,-0.08977490036874314
387,-0.23958719487798907,0.2175980943210749,-0.7528540523547003,-0.2395616559849154,-0.10195188963475599,-0.8829110313629915,-0.23953611709184197,-0.17325717410542774,-0.8935657700390273,-0.23949780875218507,-0.13345608754570593,-0.8536496135142185,19874052,4,-0.08977490036874314
388,-0.15023937747829919,0.2607133645727666,-0.692714436863634,-0.15021383858522563,-0.05948309623118575,-0.8465863875620769,-0.15018829969215208,-0.15688613846537636,-0.879358338211991,-0.15014999135258822,-0.13060420654586868,-0.844328894262205,19874052,4,-0.08977490036874314
389,0.0037090699378168335,0.3138681516538211,-0.6696536204074026,0.003734608830797681,0.03174852146719309,-0.8099033757949556,0.003760147723871121,-0.11737910881760838,-0.8724240693698477,0.003798456063528022,-0.10253246059703669,-0.8282985161324867,19874052,4,-0.08977490036874314
390,0.05433992544579236,0.33538641284299686,-0.656543813055162,0.05436546433886602,0.051032184560986016,-0.8088726926437629,0.05439100323193946,-0.10345748582619019,-0.8690582215432348,0.054429311571503325,-0.09002778663361954,-0.821033345275672,19874052,4,-0.08977490036874314
391,0.1435600483801145,0.380057288176326,-0.5437408009627966,0.14358558727318793,0.06575040835681634,-0.7929859085888875,0.1436111261662616,-0.07947850253620314,-0.8418989736665997,0.14364943450582546,-0.06598950269334514,-0.7871169305844373,19874052,4,-0.08977490036874314
392,0.23294617411936813,0.42648648379704235,-0.28481974068143756,0.232984482458932,0.06337751491390264,-0.702277658040684,0.23301002135200566,-0.05712289251369884,-0.7610673903011536,0.2330355602450791,-0.0418074680204118,-0.7011610840257475,19874052,4,-0.08977490036874314
393,-0.8328478433830464,0.18637759412301524,-0.4849726124886864,-0.8328223259501749,0.048573908454905945,-0.5942985930684643,-0.8327968085173033,-0.07201878719468213,-0.64116326238982,-0.9217888556387867,0.10086073995454026,-0.23535190406822915,7503189,4,-0.07997033846197354
394,-0.7544965657667837,0.03390000286293238,-0.6722029253042843,-0.7443023513366767,-0.11411907054917803,-0.7812476046186343,-0.7442768339038051,-0.18793481766304243,-0.8008010208147741,-0.8327330149351706,-0.0003113867095224654,-0.4931272196252928,7503189,4,-0.07997033846197354
395,-0.7443406274860304,0.0156052487823084,-0.6822042994221055,-0.6550168537372166,-0.25278834088108093,-0.853837158330267,-0.654991336304345,-0.2920297640629018,-0.8734588978237746,-0.7442385577545441,-0.10189532875445684,-0.6812423198107905,7503189,4,-0.07997033846197354
396,-0.6550423711700881,-0.12114671590202175,-0.7124389751604434,-0.5648254872710476,-0.34282969997055623,-0.8812295554480065,-0.564799969838176,-0.37380604822251295,-0.9008481629264647,-0.6549530601550841,-0.1999316253574286,-0.796040745145163,7503189,4,-0.07997033846197354
397,-0.5648510047038264,-0.21129832561511785,-0.7812657458170578,-0.5000367252232907,-0.38028562516770514,-0.9214293512477781,-0.5000112077904191,-0.4139692847136718,-0.9197512676379824,-0.5647616936888222,-0.2917849139083779,-0.8594420631319349,7503189,4,-0.07997033846197354
398,-0.5000622426561622,-0.23389655492176809,-0.8633203185967504,-0.4497418650436198,-0.3933601099137931,-0.9424992209008993,-0.4497163476107482,-0.43609771806458275,-0.9313748845502852,-0.49994741420819366,-0.34768413414489197,-0.885529009969205,7503189,4,-0.07997033846197354
399,-0.4497801411929736,-0.22518905491900554,-0.8948287176949188,-0.38726243067032295,-0.39938816343737493,-0.9284496256777531,-0.38723691323745135,-0.4532329788644298,-0.9279016248787743,-0.4496908301778767,-0.38029215200844846,-0.8968768222688378,7503189,4,-0.07997033846197354
400,-0.38728794810319456,-0.1864802948474482,-0.8567932930530612,-0.29764520644353243,-0.3934488436146999,-0.8862929926194452,-0.2976196890106608,-0.4548759891102092,-0.9153918174592438,-0.38716036093883666,-0.40643325986202405,-0.8973402498120642,7503189,4,-0.07997033846197354
401,-0.29768348259288624,-0.10855322617779495,-0.7382321283017561,-0.18196192454385463,-0.35875419067542924,-0.8984527600848844,-0.1819236483945007,-0.42512227449283113,-0.9222462330724037,-0.29755589542852834,-0.4220153650290138,-0.8915083260920685,7503189,4,-0.07997033846197354
402,-0.18198744197672623,0.004448960451580497,-0.7113210178366791,-0.09423299034918953,-0.32802546934698584,-0.9354595459254867,-0.09420747291631804,-0.40457813473462134,-0.9419446501517336,-0.18185985481236833,-0.4170598375222907,-0.9051567588679975,7503189,4,-0.07997033846197354
403,-0.09427126649854334,0.0874791211924888,-0.7594049469615077,-0.04217742730184404,-0.31389036480380494,-0.9221310544388547,-0.042151909868972326,-0.38983533337868836,-0.927526250972363,-0.09418195548344643,-0.4001377879041922,-0.9230639976946093,7503189,4,-0.07997033846197354
404,-0.04220294473462283,0.12381922551485225,-0.7475091965515059,0.033787970341436546,-0.28779856630165035,-0.8822077765287085,0.03381348777430815,-0.36321940162093924,-0.8919693381744566,-0.04211363371961874,-0.38482975822561416,-0.9061755275963886,7503189,4,-0.07997033846197354
405,0.033762452908565166,0.16880060667035046,-0.6779408722527764,0.21206551506238003,-0.170185792948228,-0.8542695532325786,0.2120910324952514,-0.27912348649985164,-0.8791179641498383,0.033851763923569145,-0.35438511960988006,-0.8639748714700903,7503189,4,-0.07997033846197354
406,0.2120399976295082,0.2912959351569562,-0.5084690449103273,0.3140969703786407,-0.09923255058313596,-0.7903730177068378,0.31412248781151253,-0.22516042390316116,-0.8250571504852238,0.21216758479386622,-0.29252918104785774,-0.83596878424267,7503189,4,-0.07997033846197354
407,0.3140714529457691,0.361655242802259,-0.21550190471312936,0.36520838840992353,-0.06338759254927306,-0.6897294891259129,0.36523390584279514,-0.19850564619013233,-0.7515408360376948,0.3141607639607733,-0.2720577541901893,-0.7037861205511925,7503189,4,-0.07997033846197354
408,-0.5923450705877392,-0.11472161631275779,-0.8581349917255054,-0.7345327951298768,-0.05828252031811876,-0.6768234676025926,-0.6046299851010385,-0.24255760145496275,-0.7915621834773925,-0.7074981166600212,-0.0576269771968404,-0.5785628048702958,23344699,4,-0.3933960309279151
409,-0.5116212513156565,-0.11498526133723119,-0.8998474290350642,-0.6048922031268925,-0.15935386273041918,-0.812729216418434,-0.5371612870379816,-0.26165126243554804,-0.8731277823994648,-0.6039351073324155,-0.14060361842139768,-0.7507291667805833,23344699,4,-0.3933960309279151
410,-0.4074944732324025,-0.08907947241087599,-0.9106531917122485,-0.5376070576820002,-0.20342635585211233,-0.8603354619675213,-0.48496678898337997,-0.27615891476799637,-0.9039335267669852,-0.5135616647073007,-0.20306178120764862,-0.8186271820476064,23344699,4,-0.3933960309279151
411,-0.34140241980524644,-0.05421109729060469,-0.8982417451690744,-0.4854125596273986,-0.23050257139628572,-0.8858005931926576,-0.3938853576883925,-0.2975653109621048,-0.9138022842720507,-0.40706181348963366,-0.24815106215288862,-0.8409280816566911,23344699,4,-0.3933960309279151
412,-0.21172249509841745,0.049179197145455156,-0.8293595359337105,-0.39397713399742706,-0.257065891744266,-0.8969788949530756,-0.2763854602843876,-0.31022009178962795,-0.9107843623486578,-0.27679189822446615,-0.257073603021291,-0.8427195192087596,23344699,4,-0.3933960309279151
413,-0.158020243394845,0.10128754433642517,-0.8093044083026085,-0.27659523470505176,-0.2470905010987814,-0.8694384657048941,-0.18487136924663117,-0.30078984244998974,-0.9190214153634971,-0.1841371587741636,-0.24898323714442372,-0.8660012751571117,23344699,4,-0.3933960309279151
414,-0.0676336898684804,0.19409784677791841,-0.7608224079354728,-0.1852122526802702,-0.22068185595138579,-0.8838767563003308,-0.08105925279442128,-0.27006652835987455,-0.8895617143126456,-0.08075770206462707,-0.23456669234796457,-0.8679794460678323,23344699,4,-0.3933960309279151
